enqcmss rbx, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
